"To","From","Average","Sim.Threshold","2005","2006","2007","2008","2009"
"Malta","F.Y.R. Macedonia",0,6.33333333333333,0,0,0,NA,NA
"Malta","France",0,5.4,0,0,0,0,0
"Malta","Germany",0,5.6,0,0,0,0,0
"Malta","Greece",4.6,5.6,6,8,0,2,7
"Malta","Hungary",0.5,7.5,0,NA,1,NA,NA
"Malta","Israel",2,5.75,8,0,NA,0,0
"Malta","Latvia",5.25,5.75,10,0,4,7,NA
"Malta","Moldova",0.5,5.5,2,0,0,NA,0
"Malta","Norway",4,5.76250000000002,5,0,NA,3,8
"Malta","Romania",3.4,5.6,7,10,0,0,0
"Malta","Russia",3.8,5.6,0,5,6,8,0
"Malta","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"Malta","Spain",0.4,5.2,0,0,2,0,0
"Malta","Sweden",4.4,5.4,0,6,0,12,4
"Malta","Switzerland",6.5,7.02500000000003,1,12,NA,NA,NA
"Malta","Turkey",1,5.4,0,0,0,0,5
"Malta","Ukraine",3.4,5.4,0,2,3,10,2
"Malta","United Kingdom",5.8,5.2,4,3,12,0,10
"Moldova","Albania",0,6.66666666666667,0,NA,NA,0,0
"Moldova","Bosnia & Herzegovina",1,5.6,0,5,0,0,0
"Moldova","Croatia",0.5,6,0,0,NA,0,2
"Moldova","Cyprus",0,10,0,NA,NA,NA,NA
"Moldova","Denmark",1.25,6,0,0,NA,0,5
"Moldova","F.Y.R. Macedonia",0,6,0,0,0,NA,NA
"Moldova","France",0,5.2,0,0,0,0,0
"Moldova","Germany",0.4,5.2,2,0,0,0,0
"Moldova","Greece",3,5.4,4,1,6,4,0
"Moldova","Hungary",0,7,0,NA,0,NA,NA
"Moldova","Israel",3,5.75,6,0,NA,6,0
"Moldova","Latvia",3,6,12,0,0,0,NA
"Moldova","Malta",0,6.33333333333333,0,0,NA,NA,0
"Moldova","Norway",4.75,5.5,3,3,NA,5,8
"Moldova","Romania",11,5.4,7,12,12,12,12
"Moldova","Russia",8.8,5.4,10,10,8,10,6
"Moldova","Serbia & Montenegro",1,10,1,NA,NA,NA,NA
"Moldova","Spain",0,5.2,0,0,0,0,0
"Moldova","Sweden",1.4,5.4,5,2,0,0,0
"Moldova","Switzerland",0,7.02500000000003,0,0,NA,NA,NA
"Moldova","Turkey",0.2,5.6,0,0,1,0,0
"Moldova","Ukraine",6.8,5.6,8,8,7,7,4
"Moldova","United Kingdom",0.2,5.41000000000001,0,0,0,0,1
"Norway","Albania",0,6.33333333333333,0,NA,NA,0,0
"Norway","Bosnia & Herzegovina",6.2,5.4,7,8,6,10,0
"Norway","Croatia",0.5,5.75,2,0,NA,0,0
"Norway","Cyprus",0,10,0,NA,NA,NA,NA
"Norway","Denmark",9.5,5.5,12,6,NA,12,8
"Norway","F.Y.R. Macedonia",0,6.33333333333333,0,0,0,NA,NA
"Norway","France",0.4,5.4,0,0,0,1,1
"Norway","Germany",1.4,5.21000000000001,0,1,0,0,6
"Norway","Greece",0.8,5.2,4,0,0,0,0
"Norway","Hungary",4,7.5,0,NA,8,NA,NA
"Norway","Israel",2,5.75,5,0,NA,3,0
"Norway","Latvia",2.75,6.25,8,0,3,0,NA
"Norway","Malta",3.33333333333333,6.33333333333333,10,0,NA,NA,0
"Norway","Moldova",1,5.75,0,0,1,NA,3
"Norway","Romania",2,5,6,4,0,0,0
"Norway","Russia",2.6,5.6,0,3,5,5,0
"Norway","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"Norway","Spain",0,5.4,0,0,0,0,0
"Norway","Sweden",6.8,5.41000000000001,1,10,12,7,4
"Norway","Switzerland",1.5,7,3,0,NA,NA,NA
"Norway","Turkey",3.2,5.2,0,0,7,2,7
"Norway","Ukraine",1.4,5.6,0,0,2,0,5
"Norway","United Kingdom",0.8,5.4,0,2,0,0,2
"Poland","Albania",0,6.33333333333333,0,NA,NA,0,0
"Poland","Bosnia & Herzegovina",0.8,5.2,0,4,0,0,0
"Poland","Croatia",0.5,6,2,0,NA,0,0
"Poland","Cyprus",0,10,0,NA,NA,NA,NA
"Poland","Denmark",3,5.5,5,0,NA,0,7
"Poland","F.Y.R. Macedonia",0,6.66666666666667,0,0,0,NA,NA
"Poland","France",0.2,5.21000000000001,0,0,0,1,0
"Poland","Germany",0,5.4,0,0,0,0,0
"Poland","Greece",0.8,5.4,1,0,0,3,0
"Poland","Hungary",6,6.5,10,NA,2,NA,NA
"Poland","Israel",1.25,5.75,0,0,NA,5,0
"Poland","Latvia",1.25,6,4,0,1,0,NA
"Poland","Malta",0,6.01666666666669,0,0,NA,NA,0
"Poland","Moldova",3.5,5.5,3,0,6,NA,5
"Poland","Norway",7,5.5,8,0,NA,8,12
"Poland","Romania",2,5.2,7,3,0,0,0
"Poland","Russia",4.4,5.4,0,10,3,6,3
"Poland","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"Poland","Spain",0,5.4,0,0,0,0,0
"Poland","Sweden",1.4,5.4,0,7,0,0,0
"Poland","Switzerland",3,7.5,6,0,NA,NA,NA
"Poland","Turkey",0,5.4,0,0,0,0,0
"Poland","Ukraine",10,5.4,12,6,12,10,10
"Poland","United Kingdom",1,5.01000000000001,0,1,0,0,4
"Portugal","Albania",0,6.66666666666667,0,NA,NA,0,0
"Portugal","Bosnia & Herzegovina",0.4,5.6,0,2,0,0,0
"Portugal","Croatia",0.75,5.5,0,0,NA,3,0
"Portugal","Cyprus",0,10,0,NA,NA,NA,NA
"Portugal","Denmark",1.5,5.5,1,0,NA,5,0
"Portugal","F.Y.R. Macedonia",0,6,0,0,0,NA,NA
"Portugal","France",0,5.2,0,0,0,0,0
"Portugal","Germany",0.2,5.6,0,0,0,0,1
"Portugal","Greece",0.6,5.4,3,0,0,0,0
"Portugal","Hungary",2,7.02500000000003,2,NA,2,NA,NA
"Portugal","Israel",1.25,5.5,5,0,NA,0,0
"Portugal","Latvia",3.5,5.75,6,0,0,8,NA
"Portugal","Malta",0,7,0,0,NA,NA,0
"Portugal","Moldova",8.75,5.75,10,3,10,NA,12
"Portugal","Norway",1.75,5.51250000000002,0,0,NA,2,5
"Portugal","Romania",7,5.4,12,10,7,4,2
"Portugal","Russia",3.4,5.6,0,7,4,6,0
"Portugal","Serbia & Montenegro",0,12,0,NA,NA,NA,NA
"Portugal","Spain",6.6,5.21000000000001,8,0,8,10,7
"Portugal","Sweden",1.6,5.6,0,8,0,0,0
"Portugal","Switzerland",2.5,7,4,1,NA,NA,NA
"Portugal","Turkey",0.6,5.4,0,0,0,0,3
"Portugal","Ukraine",9.8,5.4,7,12,12,12,6
"Portugal","United Kingdom",2,5.4,0,0,0,0,10
"Romania","Albania",0,6.66666666666667,0,NA,NA,0,0
"Romania","Bosnia & Herzegovina",1.4,5.4,0,7,0,0,0
"Romania","Croatia",1.5,6,5,0,NA,1,0
"Romania","Cyprus",1,10,1,NA,NA,NA,NA
"Romania","Denmark",1.5,5.5,4,0,NA,0,2
"Romania","F.Y.R. Macedonia",0,6,0,0,0,NA,NA
"Romania","France",0,5.2,0,0,0,0,0
"Romania","Germany",0,5.4,0,0,0,0,0
"Romania","Greece",10,5.6,10,10,10,12,8
"Romania","Hungary",8,7.5,8,NA,8,NA,NA
"Romania","Israel",3.25,5.75,7,0,NA,6,0
"Romania","Latvia",0.5,5.75,0,0,2,0,NA
"Romania","Malta",1.66666666666667,6.33333333333333,2,0,NA,NA,3
"Romania","Moldova",12,5.5,12,12,12,NA,12
"Romania","Norway",2.5,5.75,0,0,NA,5,5
"Romania","Russia",4.2,5.2,0,8,3,10,0
"Romania","Serbia & Montenegro",6,12,6,NA,NA,NA,NA
"Romania","Spain",0,5.4,0,0,0,0,0
"Romania","Sweden",1,5.4,0,5,0,0,0
"Romania","Switzerland",0,7,0,0,NA,NA,NA
"Romania","Turkey",6,5.4,3,6,7,8,6
"Romania","Ukraine",2,5.41000000000001,0,3,4,3,0
"Romania","United Kingdom",0,5.4,0,0,0,0,0
"Russia","Albania",0,6.33333333333333,0,NA,NA,0,0
"Russia","Bosnia & Herzegovina",1.2,5.4,0,6,0,0,0
"Russia","Croatia",0.5,6,1,0,NA,1,0
"Russia","Cyprus",0,10,0,NA,NA,NA,NA
"Russia","Denmark",0,6,0,0,NA,0,0
"Russia","F.Y.R. Macedonia",0,6.33333333333333,0,0,0,NA,NA
"Russia","France",2,5.2,0,0,0,0,10
"Russia","Germany",0,5.6,0,0,0,0,0
"Russia","Greece",2.2,5.2,4,0,0,3,4
"Russia","Hungary",1.5,7.5,3,NA,0,NA,NA
"Russia","Israel",3.5,6,8,0,NA,6,0
"Russia","Latvia",1.5,5.5,5,1,0,0,NA
"Russia","Malta",4,6.33333333333333,12,0,NA,NA,0
"Russia","Moldova",5,5.75,10,3,6,NA,1
"Russia","Norway",6,6,0,7,NA,5,12
"Russia","Romania",1,5.41000000000001,0,4,1,0,0
"Russia","Serbia & Montenegro",6,10,6,NA,NA,NA,NA
"Russia","Spain",0,5.4,0,0,0,0,0
"Russia","Sweden",0.4,5.2,0,2,0,0,0
"Russia","Switzerland",3.5,7,7,0,NA,NA,NA
"Russia","Turkey",0.8,5.2,0,0,2,2,0
"Russia","Ukraine",6,5.4,2,10,8,8,2
"Russia","United Kingdom",1.2,5.2,0,0,0,0,6
"Serbia & Montenegro","Albania",8,10,8,NA,NA,NA,NA
"Serbia & Montenegro","Bosnia & Herzegovina",8,7,4,12,NA,NA,NA
"Serbia & Montenegro","Croatia",10,7.02500000000003,10,10,NA,NA,NA
"Serbia & Montenegro","Cyprus",1,10,1,NA,NA,NA,NA
"Serbia & Montenegro","Denmark",0,7,0,0,NA,NA,NA
"Serbia & Montenegro","F.Y.R. Macedonia",7.5,7.5,7,8,NA,NA,NA
"Serbia & Montenegro","France",0,8,0,0,NA,NA,NA
"Serbia & Montenegro","Germany",0,7.52500000000003,0,0,NA,NA,NA
"Serbia & Montenegro","Greece",9,7.5,12,6,NA,NA,NA
"Serbia & Montenegro","Hungary",6,10,6,NA,NA,NA,NA
"Serbia & Montenegro","Israel",0,7.5,0,0,NA,NA,NA
"Serbia & Montenegro","Latvia",0,7,0,0,NA,NA,NA
"Serbia & Montenegro","Malta",0,7,0,0,NA,NA,NA
"Serbia & Montenegro","Moldova",2.5,7,5,0,NA,NA,NA
"Serbia & Montenegro","Norway",1,8,2,0,NA,NA,NA
"Serbia & Montenegro","Romania",3.5,7.02500000000003,3,4,NA,NA,NA
"Serbia & Montenegro","Russia",2.5,7.5,0,5,NA,NA,NA
"Serbia & Montenegro","Spain",0,7,0,0,NA,NA,NA
"Serbia & Montenegro","Sweden",0.5,7,0,1,NA,NA,NA
"Serbia & Montenegro","Switzerland",0,7.5,0,0,NA,NA,NA
"Serbia & Montenegro","Turkey",0,7.5,0,0,NA,NA,NA
"Serbia & Montenegro","Ukraine",1,7,0,2,NA,NA,NA
"Serbia & Montenegro","United Kingdom",0,8,0,0,NA,NA,NA
"Slovenia","Albania",2,6.33333333333333,0,NA,NA,4,2
"Slovenia","Bosnia & Herzegovina",9.6,5.2,8,12,8,10,10
"Slovenia","Croatia",9,6,12,10,NA,8,6
"Slovenia","Cyprus",0,10,0,NA,NA,NA,NA
"Slovenia","Denmark",2,6,0,0,NA,0,8
"Slovenia","F.Y.R. Macedonia",7,6.66666666666667,5,6,10,NA,NA
"Slovenia","France",1.4,5.4,0,0,0,0,7
"Slovenia","Germany",0,5.6,0,0,0,0,0
"Slovenia","Greece",2.4,5.6,2,0,0,6,4
"Slovenia","Hungary",2.5,6.52500000000003,0,NA,5,NA,NA
"Slovenia","Israel",0.75,5.75,0,0,NA,3,0
"Slovenia","Latvia",3.25,6,7,0,6,0,NA
"Slovenia","Malta",0.333333333333333,6.33333333333333,1,0,NA,NA,0
"Slovenia","Moldova",1,5.75,3,0,1,NA,0
"Slovenia","Norway",4,5.75,4,0,NA,0,12
"Slovenia","Romania",1,5.4,0,5,0,0,0
"Slovenia","Russia",2.8,5.4,0,4,3,7,0
"Slovenia","Serbia & Montenegro",10,10,10,NA,NA,NA,NA
"Slovenia","Spain",0,5.6,0,0,0,0,0
"Slovenia","Sweden",1.4,5.4,0,7,0,0,0
"Slovenia","Switzerland",3,7,6,0,NA,NA,NA
"Slovenia","Turkey",0,5.4,0,0,0,0,0
"Slovenia","Ukraine",1.6,5.4,0,2,4,2,0
"Slovenia","United Kingdom",0.6,5.61000000000001,0,0,0,0,3
"Spain","Albania",0,6,0,NA,NA,0,0
"Spain","Bosnia & Herzegovina",0.2,5.4,0,1,0,0,0
"Spain","Croatia",0,5.75,0,0,NA,0,0
"Spain","Cyprus",0,10,0,NA,NA,NA,NA
"Spain","Denmark",2.5,5.76250000000002,10,0,NA,0,0
"Spain","F.Y.R. Macedonia",0,6.66666666666667,0,0,0,NA,NA
"Spain","France",0.6,5.41000000000001,0,0,0,0,3
"Spain","Germany",2,5.6,0,5,5,0,0
"Spain","Greece",2.8,5.21000000000001,8,0,2,3,1
"Spain","Hungary",2.5,7.5,5,NA,0,NA,NA
"Spain","Israel",1.5,5.75,6,0,NA,0,0
"Spain","Latvia",0.5,6,0,0,0,2,NA
"Spain","Malta",2.33333333333333,6.33333333333333,7,0,NA,NA,0
"Spain","Moldova",4.25,5.5,4,2,6,NA,5
"Spain","Norway",5.25,5.75,3,0,NA,6,12
"Spain","Romania",11,5.4,12,12,12,12,7
"Spain","Russia",3.2,5.2,0,7,4,5,0
"Spain","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"Spain","Sweden",1.8,5.6,2,6,0,1,0
"Spain","Switzerland",0,7.5,0,0,NA,NA,NA
"Spain","Turkey",0.4,5.6,0,0,0,0,2
"Spain","Ukraine",4.8,5.8,1,3,7,7,6
"Spain","United Kingdom",2,5.4,0,0,0,0,10
"Sweden","Albania",0.333333333333333,6,0,NA,NA,0,1
"Sweden","Bosnia & Herzegovina",7.6,5.21000000000001,7,10,6,10,5
"Sweden","Croatia",0,5.5,0,0,NA,0,0
"Sweden","Cyprus",0,10,0,NA,NA,NA,NA
"Sweden","Denmark",5.75,5.75,10,8,NA,5,0
"Sweden","F.Y.R. Macedonia",0,6.33333333333333,0,0,0,NA,NA
"Sweden","France",0.8,5.2,0,0,0,4,0
"Sweden","Germany",0.2,5.2,0,0,1,0,0
"Sweden","Greece",4.6,5.4,12,4,4,1,2
"Sweden","Hungary",4,7.5,0,NA,8,NA,NA
"Sweden","Israel",0.25,5.75,1,0,NA,0,0
"Sweden","Latvia",1.5,5.75,3,0,0,3,NA
"Sweden","Malta",2,6.66666666666667,6,0,NA,NA,0
"Sweden","Moldova",0.5,6,0,0,2,NA,0
"Sweden","Norway",8.5,5.5,8,2,NA,12,12
"Sweden","Romania",1.6,5.2,2,6,0,0,0
"Sweden","Russia",2.4,5.4,0,7,5,0,0
"Sweden","Serbia & Montenegro",4,10,4,NA,NA,NA,NA
"Sweden","Spain",0,5.2,0,0,0,0,0
"Sweden","Switzerland",2.5,7,5,0,NA,NA,NA
"Sweden","Turkey",2.6,5.4,0,0,7,0,6
"Sweden","Ukraine",0.8,5.4,0,1,3,0,0
"Sweden","United Kingdom",0,5.4,0,0,0,0,0
"Switzerland","Albania",8,6.33333333333333,10,NA,NA,8,6
"Switzerland","Bosnia & Herzegovina",7.2,5.21000000000001,5,12,8,7,4
"Switzerland","Croatia",4.25,5.75,8,6,NA,3,0
"Switzerland","Cyprus",0,12,0,NA,NA,NA,NA
"Switzerland","Denmark",0,5.75,0,0,NA,0,0
"Switzerland","F.Y.R. Macedonia",4,6.01666666666669,2,4,6,NA,NA
"Switzerland","France",1.4,5.6,0,0,0,0,7
"Switzerland","Germany",3.2,5.4,0,7,7,2,0
"Switzerland","Greece",4.6,5.4,7,5,4,5,2
"Switzerland","Hungary",1.5,7,0,NA,3,NA,NA
"Switzerland","Israel",0.75,5.75,1,0,NA,1,1
"Switzerland","Latvia",0,5.75,0,0,0,0,NA
"Switzerland","Malta",1,6.01666666666669,3,0,NA,NA,0
"Switzerland","Moldova",0,5.75,0,0,0,NA,0
"Switzerland","Norway",2,5.75,0,0,NA,0,8
"Switzerland","Romania",0.2,5.4,0,1,0,0,0
"Switzerland","Russia",0,5.4,0,0,0,0,0
"Switzerland","Serbia & Montenegro",12,10,12,NA,NA,NA,NA
"Switzerland","Spain",3.2,5.2,4,0,5,4,3
"Switzerland","Sweden",0.4,5.4,0,2,0,0,0
"Switzerland","Turkey",8.8,5.6,6,10,10,6,12
"Switzerland","Ukraine",0.4,5.21000000000001,0,0,2,0,0
"Switzerland","United Kingdom",0,5.4,0,0,0,0,0
"Turkey","Albania",4.33333333333333,6.33333333333333,2,NA,NA,1,10
"Turkey","Bosnia & Herzegovina",9.2,5.6,10,12,10,6,8
"Turkey","Croatia",0.5,5.5,0,2,NA,0,0
"Turkey","Cyprus",0,10,0,NA,NA,NA,NA
"Turkey","Denmark",0,6,0,0,NA,0,0
"Turkey","F.Y.R. Macedonia",4,6.33333333333333,5,6,1,NA,NA
"Turkey","France",0,5.4,0,0,0,0,0
"Turkey","Germany",0.2,5.2,0,0,0,0,1
"Turkey","Greece",5.4,5.4,12,4,4,7,0
"Turkey","Hungary",3,7,6,NA,0,NA,NA
"Turkey","Israel",0.75,5.75,3,0,NA,0,0
"Turkey","Latvia",0,5.75,0,0,0,0,NA
"Turkey","Malta",2.66666666666667,6.33333333333333,8,0,NA,NA,0
"Turkey","Moldova",5.5,5.75,7,1,7,NA,7
"Turkey","Norway",1.25,5.75,0,0,NA,2,3
"Turkey","Romania",2.8,5.4,4,3,2,0,5
"Turkey","Russia",4.4,5.4,0,5,8,5,4
"Turkey","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"Turkey","Spain",0.6,5.2,0,0,0,3,0
"Turkey","Sweden",0,5.4,0,0,0,0,0
"Turkey","Switzerland",0,7.5,0,0,NA,NA,NA
"Turkey","Ukraine",3.8,5.2,0,8,3,8,0
"Turkey","United Kingdom",0.2,5.6,1,0,0,0,0
"Ukraine","Albania",0,6.33333333333333,0,NA,NA,0,0
"Ukraine","Bosnia & Herzegovina",2,5.4,0,10,0,0,0
"Ukraine","Croatia",2.25,5.75,8,0,NA,1,0
"Ukraine","Cyprus",0,10,0,NA,NA,NA,NA
"Ukraine","Denmark",1.25,5.51250000000002,0,0,NA,0,5
"Ukraine","F.Y.R. Macedonia",0,6.33333333333333,0,0,0,NA,NA
"Ukraine","France",0.6,5.4,0,0,0,0,3
"Ukraine","Germany",0,5.2,0,0,0,0,0
"Ukraine","Greece",0.4,5.4,0,0,0,2,0
"Ukraine","Hungary",1,7.5,2,NA,0,NA,NA
"Ukraine","Israel",3.25,6,7,0,NA,5,1
"Ukraine","Latvia",1.25,6,1,4,0,0,NA
"Ukraine","Malta",3.33333333333333,6,10,0,NA,NA,0
"Ukraine","Moldova",6.5,5.75,12,0,7,NA,7
"Ukraine","Norway",6.75,6,6,3,NA,6,12
"Ukraine","Romania",0.6,5.4,0,1,2,0,0
"Ukraine","Russia",9.2,5.2,4,12,10,12,8
"Ukraine","Serbia & Montenegro",3,10,3,NA,NA,NA,NA
"Ukraine","Spain",0,5.4,0,0,0,0,0
"Ukraine","Sweden",1.2,5.4,0,6,0,0,0
"Ukraine","Switzerland",2.5,7,5,0,NA,NA,NA
"Ukraine","Turkey",1,5.4,0,0,1,4,0
"Ukraine","United Kingdom",1.2,5.4,0,0,0,0,6
"United Kingdom","Albania",0,6.66666666666667,0,NA,NA,0,0
"United Kingdom","Bosnia & Herzegovina",0.8,5.2,4,0,0,0,0
"United Kingdom","Croatia",0,6,0,0,NA,0,0
"United Kingdom","Cyprus",3,10,3,NA,NA,NA,NA
"United Kingdom","Denmark",2.75,6,8,0,NA,3,0
"United Kingdom","F.Y.R. Macedonia",0,6,0,0,0,NA,NA
"United Kingdom","France",0.6,5.6,0,0,0,2,1
"United Kingdom","Germany",2.6,5.4,0,5,1,0,7
"United Kingdom","Greece",9.2,5.2,12,7,10,12,5
"United Kingdom","Hungary",1,7,0,NA,2,NA,NA
"United Kingdom","Israel",1.75,6,7,0,NA,0,0
"United Kingdom","Latvia",5.5,5.75,6,2,4,10,NA
"United Kingdom","Malta",5.33333333333333,6,10,0,NA,NA,6
"United Kingdom","Moldova",0.5,5.5,2,0,0,NA,0
"United Kingdom","Norway",5.5,5.75,5,0,NA,7,10
"United Kingdom","Romania",1.2,5.4,0,6,0,0,0
"United Kingdom","Russia",1.4,5.4,0,1,6,0,0
"United Kingdom","Serbia & Montenegro",0,10,0,NA,NA,NA,NA
"United Kingdom","Spain",0.2,5.2,0,0,0,1,0
"United Kingdom","Sweden",2.2,5.4,0,4,7,0,0
"United Kingdom","Switzerland",0,7.5,0,0,NA,NA,NA
"United Kingdom","Turkey",7.2,5.41000000000001,1,3,12,8,12
"United Kingdom","Ukraine",3,5.41000000000001,0,0,8,5,2
"Albania","Armenia",0.5,5.75,NA,0,0,2,0
"Albania","Finland",0,6,NA,0,0,0,0
"Albania","Ireland",2.5,7.5,NA,0,5,NA,NA
"Albania","Lithuania",0,6.33333333333333,NA,0,0,NA,0
"Armenia","Bosnia & Herzegovina",1.5,5.75,NA,5,1,0,0
"Armenia","Croatia",0.666666666666667,6.33333333333333,NA,0,NA,2,0
"Armenia","Denmark",0,6,NA,0,NA,0,0
"Armenia","F.Y.R. Macedonia",3.5,7.5,NA,7,0,NA,NA
"Armenia","Finland",0,5.75,NA,0,0,0,0
"Armenia","France",3.5,6,NA,2,2,4,6
"Armenia","Germany",0,5.75,NA,0,0,0,0
"Armenia","Greece",8.5,5.75,NA,8,8,8,10
"Armenia","Ireland",1.5,7,NA,3,0,NA,NA
"Armenia","Israel",2,6.33333333333333,NA,0,NA,6,0
"Armenia","Latvia",0,6.33333333333333,NA,0,0,0,NA
"Armenia","Lithuania",0,6.33333333333333,NA,0,0,NA,0
"Armenia","Malta",0,7.5,NA,0,NA,NA,0
"Armenia","Moldova",1.66666666666667,6.66666666666667,NA,0,3,NA,2
"Armenia","Norway",5.33333333333333,6,NA,1,NA,7,8
"Armenia","Romania",1,5.75,NA,4,0,0,0
"Armenia","Russia",12,6,NA,12,12,12,12
"Armenia","Spain",0.25,5.51250000000002,NA,0,0,1,0
"Armenia","Sweden",1.5,5.75,NA,6,0,0,0
"Armenia","Switzerland",0,10,NA,0,NA,NA,NA
"Armenia","Turkey",1,5.75,NA,0,0,0,4
"Armenia","Ukraine",6,6,NA,10,6,5,3
"Armenia","United Kingdom",1.75,5.75,NA,0,0,0,7
"Belarus","Armenia",5.25,5.75,NA,8,5,7,1
"Belarus","Finland",2,5.75,NA,7,1,0,0
"Belarus","Ireland",0,7.5,NA,0,0,NA,NA
"Belarus","Lithuania",2.66666666666667,6.33333333333333,NA,6,2,NA,0
"Bosnia & Herzegovina","Armenia",1.5,5.5,NA,0,0,6,0
"Bosnia & Herzegovina","Finland",1.75,5.75,NA,7,0,0,0
"Bosnia & Herzegovina","Ireland",0,7.5,NA,0,0,NA,NA
"Bosnia & Herzegovina","Lithuania",0,6,NA,0,0,NA,0
"Bulgaria","Armenia",7.5,5.5,NA,8,8,8,6
"Bulgaria","Finland",2,5.5,NA,5,0,0,3
"Bulgaria","Ireland",0,8,NA,0,0,NA,NA
"Bulgaria","Lithuania",0.666666666666667,6.33333333333333,NA,1,0,NA,1
"Croatia","Armenia",0,5.75,NA,0,0,0,0
"Croatia","Finland",2.5,5.75,NA,10,0,0,0
"Croatia","Ireland",1,7.5,NA,2,0,NA,NA
"Croatia","Lithuania",2,6.33333333333333,NA,6,0,NA,0
"Cyprus","Armenia",7.25,5.5,NA,7,8,10,4
"Cyprus","Finland",1.25,5.5,NA,5,0,0,0
"Cyprus","Ireland",0,7.5,NA,0,0,NA,NA
"Cyprus","Lithuania",1.33333333333333,6.33333333333333,NA,4,0,NA,0
"Denmark","Armenia",0,5.5,NA,0,0,0,0
"Denmark","Finland",4,5.75,NA,12,4,0,0
"Denmark","Ireland",2.5,7.02500000000003,NA,5,0,NA,NA
"Denmark","Lithuania",2.66666666666667,6.33333333333333,NA,7,0,NA,1
"Estonia","Armenia",0,6,NA,0,0,0,0
"Estonia","Finland",8,5.75,NA,12,6,10,4
"Estonia","Ireland",3,8,NA,6,0,NA,NA
"Estonia","Lithuania",3.33333333333333,6.66666666666667,NA,8,0,NA,2
"F.Y.R. Macedonia","Armenia",0.5,6,NA,0,0,1,1
"F.Y.R. Macedonia","Finland",1.5,5.5,NA,6,0,0,0
"F.Y.R. Macedonia","Ireland",0,7,NA,0,0,NA,NA
"F.Y.R. Macedonia","Lithuania",1,6.66666666666667,NA,3,0,NA,0
"Finland","Armenia",0.25,5.5,NA,0,0,0,1
"Finland","Ireland",2,7.5,NA,4,0,NA,NA
"Finland","Lithuania",2.66666666666667,6.35000000000002,NA,8,0,NA,0
"France","Armenia",9.5,6,NA,10,10,12,6
"France","Finland",2,5.5,NA,8,0,0,0
"France","Ireland",0.5,7.5,NA,1,0,NA,NA
"France","Lithuania",0,6.66666666666667,NA,0,0,NA,0
"Germany","Armenia",2.75,6,NA,3,2,6,0
"Germany","Finland",2.75,6,NA,10,1,0,0
"Germany","Ireland",2,7,NA,4,0,NA,NA
"Germany","Lithuania",0.333333333333333,6.66666666666667,NA,1,0,NA,0
"Greece","Armenia",7,5.75,NA,10,6,12,0
"Greece","Finland",3,6,NA,12,0,0,0
"Greece","Ireland",0,7.5,NA,0,0,NA,NA
"Greece","Lithuania",1.33333333333333,6.66666666666667,NA,4,0,NA,0
"Iceland","Armenia",1.5,5.75,NA,0,0,1,5
"Iceland","Finland",9.75,6,NA,12,12,7,8
"Iceland","Ireland",0.5,6.5,NA,1,0,NA,NA
"Iceland","Lithuania",3.33333333333333,6.33333333333333,NA,10,0,NA,0
"Ireland","Armenia",0,5.75,NA,0,0,0,0
"Ireland","Finland",2.5,6,NA,10,0,0,0
"Ireland","Lithuania",10.3333333333333,6.01666666666669,NA,12,12,NA,7
"Israel","Armenia",7.25,6,NA,8,5,8,8
"Israel","Finland",1.75,5.75,NA,7,0,0,0
"Israel","Ireland",0,7,NA,0,0,NA,NA
"Israel","Lithuania",1,6.66666666666667,NA,3,0,NA,0
"Latvia","Armenia",0,5.75,NA,0,0,0,0
"Latvia","Finland",2.25,5.75,NA,8,0,1,0
"Latvia","Ireland",2,7,NA,4,0,NA,NA
"Latvia","Lithuania",9,6.35000000000002,NA,10,10,NA,7
"Lithuania","Armenia",0.5,5.5,NA,2,0,0,0
"Lithuania","Finland",3.75,5.75,NA,10,5,0,0
"Lithuania","Ireland",3,7.5,NA,6,0,NA,NA
"Malta","Armenia",0,5.75,NA,0,0,0,0
"Malta","Finland",2.5,6,NA,7,0,0,3
"Malta","Ireland",2,7,NA,4,0,NA,NA
"Malta","Lithuania",0.333333333333333,6,NA,1,0,NA,0
"Moldova","Armenia",2.75,6,NA,7,2,2,0
"Moldova","Finland",1.5,6,NA,6,0,0,0
"Moldova","Ireland",0,7,NA,0,0,NA,NA
"Moldova","Lithuania",1.33333333333333,6.33333333333333,NA,4,0,NA,0
"Norway","Armenia",0,5.5,NA,0,0,0,0
"Norway","Finland",5,5.75,NA,12,4,4,0
"Norway","Ireland",3.5,7.5,NA,7,0,NA,NA
"Norway","Lithuania",1.66666666666667,6.33333333333333,NA,5,0,NA,0
"Poland","Armenia",7.25,5.75,NA,5,10,12,2
"Poland","Finland",3.5,5.75,NA,12,0,2,0
"Poland","Ireland",1,7.5,NA,2,0,NA,NA
"Poland","Lithuania",2.66666666666667,6,NA,8,0,NA,0
"Portugal","Armenia",1,5.51250000000002,NA,0,0,0,4
"Portugal","Finland",1.5,6,NA,6,0,0,0
"Portugal","Ireland",2.5,7.5,NA,5,0,NA,NA
"Portugal","Lithuania",1.33333333333333,6.33333333333333,NA,4,0,NA,0
